instrument_token,tradingsymbol,name,expiry,strike,tick_size,lot_size,exchange,instrument_type,segment,isin,freeze_quantity
240573188,925MFCL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240573700,945MFCL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240574212,965MFCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240574724,940MFCL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240575236,965MFCL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240575748,990MFCL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240576260,1010MFCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240576772,MFCL160924,,,0.0,0.01,1,BSE,EQ,BSE,,
240577284,MFCL16924,,,0.0,0.01,1,BSE,EQ,BSE,,
240577796,MFCL16924A,,,0.0,0.01,1,BSE,EQ,BSE,,
240578308,MFCL16924B,,,0.0,0.01,1,BSE,EQ,BSE,,
240578820,MFCL16924C,,,0.0,0.01,1,BSE,EQ,BSE,,
240579332,925SCL26E,,,0.0,0.01,1,BSE,EQ,BSE,,
240579844,965SCL26F,,,0.0,0.01,1,BSE,EQ,BSE,,
240580356,925SCL26F,,,0.0,0.01,1,BSE,EQ,BSE,,
240580868,SCL25924,,,0.0,0.01,1,BSE,EQ,BSE,,
240581380,SCL25924A,,,0.0,0.01,1,BSE,EQ,BSE,,
240581892,940SCL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240582404,990SCL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240582916,902SCL27C,,,0.0,0.01,1,BSE,EQ,BSE,,
240583428,948SCL27D,,,0.0,0.01,1,BSE,EQ,BSE,,
240583940,SCL25924C,,,0.0,0.01,1,BSE,EQ,BSE,,
240584452,SCL25924D,,,0.0,0.01,1,BSE,EQ,BSE,,
240584964,1015SCL29B,,,0.0,0.01,1,BSE,EQ,BSE,,
240585476,925SCL29C,,,0.0,0.01,1,BSE,EQ,BSE,,
240585988,971SCL29B,,,0.0,0.01,1,BSE,EQ,BSE,,
240586500,1050SCL31A,,,0.0,0.01,1,BSE,EQ,BSE,,
240587012,1003SCL31A,,,0.0,0.01,1,BSE,EQ,BSE,,
240587524,1075SCL34A,,,0.0,0.01,1,BSE,EQ,BSE,,
240588036,1075SCL34C,,,0.0,0.01,1,BSE,EQ,BSE,,
240588548,980SCL34B,,,0.0,0.01,1,BSE,EQ,BSE,,
240589060,1025SCL34B,,,0.0,0.01,1,BSE,EQ,BSE,,
240589572,1050ICFL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240590084,ICFL250924,,,0.0,0.01,1,BSE,EQ,BSE,,
240590596,1030ICFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240591108,1070ICFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240591620,1050ICFL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240592132,95NHFL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240592644,NHFL081024,,,0.0,0.01,1,BSE,EQ,BSE,,
240593156,958NHFL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240593668,10NHFL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240594180,NHF081024,,,0.0,0.01,1,BSE,EQ,BSE,,
240594692,1003NHF29,,,0.0,0.01,1,BSE,EQ,BSE,,
240595204,1050NHF29,,,0.0,0.01,1,BSE,EQ,BSE,,
240595716,NHF081024A,,,0.0,0.01,1,BSE,EQ,BSE,,
240596228,1049NHFL34,,,0.0,0.01,1,BSE,EQ,BSE,,
240596740,11NHFL34,,,0.0,0.01,1,BSE,EQ,BSE,,
240597252,1015UCL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240597764,1025UCL26A,,,0.0,0.01,1,BSE,EQ,BSE,,
240598276,1040UCL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240598788,950EFSL26A,,,0.0,0.01,1,BSE,EQ,BSE,,
240599300,EFSL241024,,,0.0,0.01,1,BSE,EQ,BSE,,
240599812,957EFSL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240600324,10EFSL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240600836,EFS241024A,,,0.0,0.01,1,BSE,EQ,BSE,,
240601348,1004EFS29B,,,0.0,0.01,1,BSE,EQ,BSE,,
240601860,1050EFS29C,,,0.0,0.01,1,BSE,EQ,BSE,,
240602372,EFS241024C,,,0.0,0.01,1,BSE,EQ,BSE,,
240602884,1050EFS29A,,,0.0,0.01,1,BSE,EQ,BSE,,
240603396,1049EFS34A,,,0.0,0.01,1,BSE,EQ,BSE,,
240603908,11EFSL34B,,,0.0,0.01,1,BSE,EQ,BSE,,
240604420,11EFSL34C,,,0.0,0.01,1,BSE,EQ,BSE,,
240604932,9MFCL2026,,,0.0,0.01,1,BSE,EQ,BSE,,
240605444,925MFCL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240605956,945MFCL29A,,,0.0,0.01,1,BSE,EQ,BSE,,
240606468,965MFCL30A,,,0.0,0.01,1,BSE,EQ,BSE,,
240606980,94MFCL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240607492,965MFCL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240608004,99MFCL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240608516,101MFCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240609028,MFCL301024,,,0.0,0.01,1,BSE,EQ,BSE,,
240609540,MFL301024A,,,0.0,0.01,1,BSE,EQ,BSE,,
240610052,MFL301024B,,,0.0,0.01,1,BSE,EQ,BSE,,
240610564,MFL301024C,,,0.0,0.01,1,BSE,EQ,BSE,,
240611076,MFL301024D,,,0.0,0.01,1,BSE,EQ,BSE,,
240612612,105IML26,,,0.0,0.01,1,BSE,EQ,BSE,,
240613124,11IML2027,,,0.0,0.01,1,BSE,EQ,BSE,,
240613636,IML081124,,,0.0,0.01,1,BSE,EQ,BSE,,
240614148,12IML29,,,0.0,0.01,1,BSE,EQ,BSE,,
240614660,IML8112024,,,0.0,0.01,1,BSE,EQ,BSE,,
240615172,850MMFL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240615684,9MMFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240616196,MMFL191124,,,0.0,0.01,1,BSE,EQ,BSE,,
240616708,950MMFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240617220,MMF191124A,,,0.0,0.01,1,BSE,EQ,BSE,,
240617732,10MMFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240618244,MMF191124B,,,0.0,0.01,1,BSE,EQ,BSE,,
240618756,11ICLFL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240619268,1150ICLF26,,,0.0,0.01,1,BSE,EQ,BSE,,
240619780,12ICLFL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240620292,1250ICLF29,,,0.0,0.01,1,BSE,EQ,BSE,,
240620804,ICLFL21224,,,0.0,0.01,1,BSE,EQ,BSE,,
240621316,ICLF21224A,,,0.0,0.01,1,BSE,EQ,BSE,,
240621828,ICLF021224,,,0.0,0.01,1,BSE,EQ,BSE,,
240622340,1175ICLF26,,,0.0,0.01,1,BSE,EQ,BSE,,
240622852,1225ICLF27,,,0.0,0.01,1,BSE,EQ,BSE,,
240623364,ICLF21224,,,0.0,0.01,1,BSE,EQ,BSE,,
240623876,950KLMAF26,,,0.0,0.01,1,BSE,EQ,BSE,,
240624388,KLMAF41224,,,0.0,0.01,1,BSE,EQ,BSE,,
240624900,985KLMAF26,,,0.0,0.01,1,BSE,EQ,BSE,,
240625412,10KLMAFL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240625924,1025KLMA26,,,0.0,0.01,1,BSE,EQ,BSE,,
240626436,1025KLMA27,,,0.0,0.01,1,BSE,EQ,BSE,,
240626948,1050KLMA27,,,0.0,0.01,1,BSE,EQ,BSE,,
240627460,1075KLMA29,,,0.0,0.01,1,BSE,EQ,BSE,,
240627972,11KLMAFL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240628484,KLMA041224,,,0.0,0.01,1,BSE,EQ,BSE,,
240628996,KFL121224,,,0.0,0.01,1,BSE,EQ,BSE,,
240629508,925KFL26B,,,0.0,0.01,1,BSE,EQ,BSE,,
240630020,KSL121224A,,,0.0,0.01,1,BSE,EQ,BSE,,
240630532,10KFL27C,,,0.0,0.01,1,BSE,EQ,BSE,,
240631044,KFL121224D,,,0.0,0.01,1,BSE,EQ,BSE,,
240631556,1025KFL29A,,,0.0,0.01,1,BSE,EQ,BSE,,
240632068,KFL121224E,,,0.0,0.01,1,BSE,EQ,BSE,,
240632580,KFL121224F,,,0.0,0.01,1,BSE,EQ,BSE,,
240633092,885IHL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240633604,IHFL261224,,,0.0,0.01,1,BSE,EQ,BSE,,
240634116,865IHFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240634628,9IHFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240635140,IHF261224,,,0.0,0.01,1,BSE,EQ,BSE,,
240635652,89IHFL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240636164,925IHFL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240636676,IHF261224A,,,0.0,0.01,1,BSE,EQ,BSE,,
240637188,925IHFL31,,,0.0,0.01,1,BSE,EQ,BSE,,
240637700,925SCL26Z,,,0.0,0.01,1,BSE,EQ,BSE,,
240638212,965SCL26Y,,,0.0,0.01,1,BSE,EQ,BSE,,
240638724,888SCL26X,,,0.0,0.01,1,BSE,EQ,BSE,,
240639236,925SCL26W,,,0.0,0.01,1,BSE,EQ,BSE,,
240639748,SCL271224,,,0.0,0.01,1,BSE,EQ,BSE,,
240640260,SCL271224A,,,0.0,0.01,1,BSE,EQ,BSE,,
240640772,94SCL27U,,,0.0,0.01,1,BSE,EQ,BSE,,
240641284,99SCL27V,,,0.0,0.01,1,BSE,EQ,BSE,,
240641796,902SCL27Q,,,0.0,0.01,1,BSE,EQ,BSE,,
240642308,948SCL27R,,,0.0,0.01,1,BSE,EQ,BSE,,
240642820,SCL271224B,,,0.0,0.01,1,BSE,EQ,BSE,,
240643332,965SCL29S,,,0.0,0.01,1,BSE,EQ,BSE,,
240643844,1015SCL29T,,,0.0,0.01,1,BSE,EQ,BSE,,
240644356,925SCL29S,,,0.0,0.01,1,BSE,EQ,BSE,,
240644868,971SCL29T,,,0.0,0.01,1,BSE,EQ,BSE,,
240645380,1050SCL31T,,,0.0,0.01,1,BSE,EQ,BSE,,
240645892,1003SCL31P,,,0.0,0.01,1,BSE,EQ,BSE,,
240646404,1025SCL34U,,,0.0,0.01,1,BSE,EQ,BSE,,
240646916,1075SCL34T,,,0.0,0.01,1,BSE,EQ,BSE,,
240647428,98SCL34Z,,,0.0,0.01,1,BSE,EQ,BSE,,
240647940,1025SCL34Z,,,0.0,0.01,1,BSE,EQ,BSE,,
240648452,95NHFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240648964,NHFL060125,,,0.0,0.01,1,BSE,EQ,BSE,,
240649476,958NHFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240649988,10NHFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240650500,NHF060124,,,0.0,0.01,1,BSE,EQ,BSE,,
240651012,1003NHFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240651524,1050NHFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240652036,NHF060125,,,0.0,0.01,1,BSE,EQ,BSE,,
240652548,1049NHFL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240653060,11NHFL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240653572,9MFLIII27,,,0.0,0.01,1,BSE,EQ,BSE,,
240654084,925MFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240654596,945MFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240655108,965MFL31,,,0.0,0.01,1,BSE,EQ,BSE,,
240655620,940MFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240656132,965MFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240656644,990MFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240657156,1010MFL31,,,0.0,0.01,1,BSE,EQ,BSE,,
240657668,MFL100125,,,0.0,0.01,1,BSE,EQ,BSE,,
240658180,MFL10125,,,0.0,0.01,1,BSE,EQ,BSE,,
240658692,MFL10125A,,,0.0,0.01,1,BSE,EQ,BSE,,
240659204,MFL10125B,,,0.0,0.01,1,BSE,EQ,BSE,,
240659716,MFL10125C,,,0.0,0.01,1,BSE,EQ,BSE,,
240660228,95CCIL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240660740,1075CCI26A,,,0.0,0.01,1,BSE,EQ,BSE,,
240661252,11CCIL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240661764,12CCIL30C,,,0.0,0.01,1,BSE,EQ,BSE,,
240662276,1115CCI28D,,,0.0,0.01,1,BSE,EQ,BSE,,
240662788,121CCIL30E,,,0.0,0.01,1,BSE,EQ,BSE,,
240663300,CCIL170125,,,0.0,0.01,1,BSE,EQ,BSE,,
240663812,CCI170125A,,,0.0,0.01,1,BSE,EQ,BSE,,
240664324,CCI170125B,,,0.0,0.01,1,BSE,EQ,BSE,,
240664836,950EFSL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240665348,EFSL240125,,,0.0,0.01,1,BSE,EQ,BSE,,
240665860,957EFSL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240666372,10EFSL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240666884,EFSL24125,,,0.0,0.01,1,BSE,EQ,BSE,,
240667396,1004EFSL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240667908,1050EFSL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240668420,EFSL24125A,,,0.0,0.01,1,BSE,EQ,BSE,,
240668932,105EFSL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240669444,1049EFSL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240669956,11EFSL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240670468,11EFSL35A,,,0.0,0.01,1,BSE,EQ,BSE,,
240670980,11ICLFL26A,,,0.0,0.01,1,BSE,EQ,BSE,,
240671492,1150ICLF27,,,0.0,0.01,1,BSE,EQ,BSE,,
240672004,12ICLFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240672516,1250ICLF30,,,0.0,0.01,1,BSE,EQ,BSE,,
240673028,ICLFL27125,,,0.0,0.01,1,BSE,EQ,BSE,,
240673540,ICLF27125,,,0.0,0.01,1,BSE,EQ,BSE,,
240674052,ICLF27125A,,,0.0,0.01,1,BSE,EQ,BSE,,
240674564,1175ICLF27,,,0.0,0.01,1,BSE,EQ,BSE,,
240675076,1225ICLF28,,,0.0,0.01,1,BSE,EQ,BSE,,
240675588,ICLF27125B,,,0.0,0.01,1,BSE,EQ,BSE,,
240676100,10MML26,,,0.0,0.01,1,BSE,EQ,BSE,,
240676612,MML290125,,,0.0,0.01,1,BSE,EQ,BSE,,
240677124,1015MML26,,,0.0,0.01,1,BSE,EQ,BSE,,
240677636,MML290125A,,,0.0,0.01,1,BSE,EQ,BSE,,
240678148,1075MML28,,,0.0,0.01,1,BSE,EQ,BSE,,
240678660,MML290125B,,,0.0,0.01,1,BSE,EQ,BSE,,
240679172,11MML30,,,0.0,0.01,1,BSE,EQ,BSE,,
240679684,MML290125C,,,0.0,0.01,1,BSE,EQ,BSE,,
240680196,MML290125D,,,0.0,0.01,1,BSE,EQ,BSE,,
240680708,9MFLIV27,,,0.0,0.01,1,BSE,EQ,BSE,,
240681220,925MFLIV28,,,0.0,0.01,1,BSE,EQ,BSE,,
240681732,945MFLIV30,,,0.0,0.01,1,BSE,EQ,BSE,,
240682244,965MFLIV31,,,0.0,0.01,1,BSE,EQ,BSE,,
240682756,930MFLIV26,,,0.0,0.01,1,BSE,EQ,BSE,,
240683268,940MFLIV27,,,0.0,0.01,1,BSE,EQ,BSE,,
240683780,965MFLIV28,,,0.0,0.01,1,BSE,EQ,BSE,,
240684292,990MFLIV30,,,0.0,0.01,1,BSE,EQ,BSE,,
240684804,101MFLIV31,,,0.0,0.01,1,BSE,EQ,BSE,,
240685316,MFLIV24225,,,0.0,0.01,1,BSE,EQ,BSE,,
240685828,MFL24225A,,,0.0,0.01,1,BSE,EQ,BSE,,
240686340,MFL24225B,,,0.0,0.01,1,BSE,EQ,BSE,,
240686852,MFL24225C,,,0.0,0.01,1,BSE,EQ,BSE,,
240687364,MFL24225D,,,0.0,0.01,1,BSE,EQ,BSE,,
240687876,925SCL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240688388,965SCL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240688900,925SCL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240689412,SCL19325,,,0.0,0.01,1,BSE,EQ,BSE,,
240689924,SCL19325A,,,0.0,0.01,1,BSE,EQ,BSE,,
240690436,940SCL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240690948,990SCL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240691460,902SCL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240691972,948SCL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240692484,SCL190325,,,0.0,0.01,1,BSE,EQ,BSE,,
240692996,SCL190325A,,,0.0,0.01,1,BSE,EQ,BSE,,
240693508,1015SCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240694020,971SCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240694532,1050SCL32,,,0.0,0.01,1,BSE,EQ,BSE,,
240695044,1003SCL32,,,0.0,0.01,1,BSE,EQ,BSE,,
240695556,1025SCL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240696068,1075SCL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240696580,980SCL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240697092,1025SCL35A,,,0.0,0.01,1,BSE,EQ,BSE,,
240697604,971SCL30A,,,0.0,0.01,1,BSE,EQ,BSE,,
240698116,13PCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240698628,95NHFL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240699140,9SFL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240699652,NHFL030425,,,0.0,0.01,1,BSE,EQ,BSE,,
240700164,958NHFL28B,,,0.0,0.01,1,BSE,EQ,BSE,,
240700676,SFL040425B,,,0.0,0.01,1,BSE,EQ,BSE,,
240701188,10NHFL28A,,,0.0,0.01,1,BSE,EQ,BSE,,
240701700,925SFL28C,,,0.0,0.01,1,BSE,EQ,BSE,,
240702212,NHF030425,,,0.0,0.01,1,BSE,EQ,BSE,,
240702724,1003NHF30,,,0.0,0.01,1,BSE,EQ,BSE,,
240703236,1050NHF30,,,0.0,0.01,1,BSE,EQ,BSE,,
240703748,SFL040425D,,,0.0,0.01,1,BSE,EQ,BSE,,
240704260,1025SFL30E,,,0.0,0.01,1,BSE,EQ,BSE,,
240704772,NHF030425A,,,0.0,0.01,1,BSE,EQ,BSE,,
240705284,1049NHF35,,,0.0,0.01,1,BSE,EQ,BSE,,
240705796,SFL040425F,,,0.0,0.01,1,BSE,EQ,BSE,,
240706308,SFL040425G,,,0.0,0.01,1,BSE,EQ,BSE,,
240706820,11NHFL35A,,,0.0,0.01,1,BSE,EQ,BSE,,
240707332,KFL150425,,,0.0,0.01,1,BSE,EQ,BSE,,
240707844,95KFL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240708356,KFL150425A,,,0.0,0.01,1,BSE,EQ,BSE,,
240708868,10KFL28B,,,0.0,0.01,1,BSE,EQ,BSE,,
240709380,KFL150425B,,,0.0,0.01,1,BSE,EQ,BSE,,
240709892,1025KFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240710404,KFL150425C,,,0.0,0.01,1,BSE,EQ,BSE,,
240710916,KFL150425D,,,0.0,0.01,1,BSE,EQ,BSE,,
240711428,10MML26A,,,0.0,0.01,1,BSE,EQ,BSE,,
240711940,MML21425,,,0.0,0.01,1,BSE,EQ,BSE,,
240712452,1075MML28A,,,0.0,0.01,1,BSE,EQ,BSE,,
240712964,MML210425,,,0.0,0.01,1,BSE,EQ,BSE,,
240713476,MML21425A,,,0.0,0.01,1,BSE,EQ,BSE,,
240713988,9IIFL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240714500,IIFL210425,,,0.0,0.01,1,BSE,EQ,BSE,,
240715012,930IIFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240715524,IIFL21425,,,0.0,0.01,1,BSE,EQ,BSE,,
240716036,935IIFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240716548,975IIFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240717060,IIFL21425A,,,0.0,0.01,1,BSE,EQ,BSE,,
240717572,960IIFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240718084,1025IIFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240718596,10UCL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240719108,1039UCL26,,,0.0,0.01,1,BSE,EQ,BSE,,
240719620,1015UCL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240720132,1025UCL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240720644,1050UCL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240721156,10SMCGSL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240721668,SMCG240425,,,0.0,0.01,1,BSE,EQ,BSE,,
240722180,1025SMCGS28,,,0.0,0.01,1,BSE,EQ,BSE,,
240722692,SMCGS24425,,,0.0,0.01,1,BSE,EQ,BSE,,
240723204,1003SMCG30,,,0.0,0.01,1,BSE,EQ,BSE,,
240723716,1050SMCG30,,,0.0,0.01,1,BSE,EQ,BSE,,
240724228,950EFSL27A,,,0.0,0.01,1,BSE,EQ,BSE,,
240724740,EFSL30425,,,0.0,0.01,1,BSE,EQ,BSE,,
240725252,957EFSL28B,,,0.0,0.01,1,BSE,EQ,BSE,,
240725764,10EFSL28C,,,0.0,0.01,1,BSE,EQ,BSE,,
240726276,EFSL300425,,,0.0,0.01,1,BSE,EQ,BSE,,
240726788,1004EFS30D,,,0.0,0.01,1,BSE,EQ,BSE,,
240727300,1050EFS30E,,,0.0,0.01,1,BSE,EQ,BSE,,
240727812,EFSL30425A,,,0.0,0.01,1,BSE,EQ,BSE,,
240728324,1050EFS30F,,,0.0,0.01,1,BSE,EQ,BSE,,
240728836,1049EFS35F,,,0.0,0.01,1,BSE,EQ,BSE,,
240729348,11EFSL35G,,,0.0,0.01,1,BSE,EQ,BSE,,
240729860,11EFSL35H,,,0.0,0.01,1,BSE,EQ,BSE,,
240730372,MMFL130525,,,0.0,0.01,1,BSE,EQ,BSE,,
240730884,95MMFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240731396,10MMFL28A,,,0.0,0.01,1,BSE,EQ,BSE,,
240731908,1025MMFL29,,,0.0,0.01,1,BSE,EQ,BSE,,
240732420,1050MMFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240732932,1075MMFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240733444,11ICLFL26B,,,0.0,0.01,1,BSE,EQ,BSE,,
240733956,1150ICL27C,,,0.0,0.01,1,BSE,EQ,BSE,,
240734468,12ICLFL28D,,,0.0,0.01,1,BSE,EQ,BSE,,
240734980,1250ICL30E,,,0.0,0.01,1,BSE,EQ,BSE,,
240735492,ICLFL16525,,,0.0,0.01,1,BSE,EQ,BSE,,
240736004,ICLF16525,,,0.0,0.01,1,BSE,EQ,BSE,,
240736516,ICLF16525A,,,0.0,0.01,1,BSE,EQ,BSE,,
240737028,1175ICL27F,,,0.0,0.01,1,BSE,EQ,BSE,,
240737540,1225ICL28G,,,0.0,0.01,1,BSE,EQ,BSE,,
240738052,ICLF160525,,,0.0,0.01,1,BSE,EQ,BSE,,
240738564,9MFL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240739076,925MFL28A,,,0.0,0.01,1,BSE,EQ,BSE,,
240739588,945MFL30A,,,0.0,0.01,1,BSE,EQ,BSE,,
240740100,955MFL31,,,0.0,0.01,1,BSE,EQ,BSE,,
240740612,94MFL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240741124,965MFL28A,,,0.0,0.01,1,BSE,EQ,BSE,,
240741636,99MFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240742148,10MFL31,,,0.0,0.01,1,BSE,EQ,BSE,,
240742660,MFL190525,,,0.0,0.01,1,BSE,EQ,BSE,,
240743172,MFL190525A,,,0.0,0.01,1,BSE,EQ,BSE,,
240743684,MFL190525B,,,0.0,0.01,1,BSE,EQ,BSE,,
240744196,MFL190525C,,,0.0,0.01,1,BSE,EQ,BSE,,
240744708,105CCIL26A,,,0.0,0.01,1,BSE,EQ,BSE,,
240745220,109CCIL27B,,,0.0,0.01,1,BSE,EQ,BSE,,
240745732,113CCIL28C,,,0.0,0.01,1,BSE,EQ,BSE,,
240746244,12CCIL30D,,,0.0,0.01,1,BSE,EQ,BSE,,
240746756,CCIL20625E,,,0.0,0.01,1,BSE,EQ,BSE,,
240747268,CCIL20625F,,,0.0,0.01,1,BSE,EQ,BSE,,
240747780,CCIL20625G,,,0.0,0.01,1,BSE,EQ,BSE,,
240748292,925NHFL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240748804,NHFL2725,,,0.0,0.01,1,BSE,EQ,BSE,,
240749316,957NHFL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240749828,10NHFL28B,,,0.0,0.01,1,BSE,EQ,BSE,,
240750340,NHFL02725,,,0.0,0.01,1,BSE,EQ,BSE,,
240750852,985NHFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240751364,1030NHFL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240751876,NHFL20725,,,0.0,0.01,1,BSE,EQ,BSE,,
240752388,1025NHFL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240752900,1075MHFL35,,,0.0,0.01,1,BSE,EQ,BSE,,
240753412,885MFCL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240753924,905MFCL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240754436,930MFCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240754948,940MFCL31,,,0.0,0.01,1,BSE,EQ,BSE,,
240755460,920MFCL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240755972,945MFCL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240756484,970MFCL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240756996,980MFCL31,,,0.0,0.01,1,BSE,EQ,BSE,,
240757508,MFCL16725,,,0.0,0.01,1,BSE,EQ,BSE,,
240758020,MFCL16725A,,,0.0,0.01,1,BSE,EQ,BSE,,
240758532,MFCL16725B,,,0.0,0.01,1,BSE,EQ,BSE,,
240759044,MFCL16725C,,,0.0,0.01,1,BSE,EQ,BSE,,
240759556,895AEL27,,,0.0,0.01,1,BSE,EQ,BSE,,
240760068,AEL17725,,,0.0,0.01,1,BSE,EQ,BSE,,
240760580,885AEL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240761092,915AEL28,,,0.0,0.01,1,BSE,EQ,BSE,,
240761604,AEL170725,,,0.0,0.01,1,BSE,EQ,BSE,,
240762116,9AEL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240762628,930AEL30,,,0.0,0.01,1,BSE,EQ,BSE,,
240763140,AEL170725A,,,0.0,0.01,1,BSE,EQ,BSE,,
240763652,KFL240725,,,0.0,0.01,1,BSE,EQ,BSE,,
240764164,10KFL28C,,,0.0,0.01,1,BSE,EQ,BSE,,
240764676,KFL240725A,,,0.0,0.01,1,BSE,EQ,BSE,,
240765188,9EFSL27,,,0.0,0.01,1,BSE,EQ,BSE,,
